position_lat,position_long,timestamp,Power,heart_rate,enhanced_altitude
504609863.0,-999398620.0,2019-08-21 03:45:59,329.0,156.0,291.79999999999995
504609842.0,-999399072.0,2019-08-21 03:46:00,327.0,157.0,291.6
504609850.0,-999399477.0,2019-08-21 03:46:01,325.0,157.0,291.20000000000005
504609853.0,-999399886.0,2019-08-21 03:46:02,326.0,158.0,291.0
504609819.0,-999400319.0,2019-08-21 03:46:03,328.0,159.0,290.79999999999995
504609786.0,-999400758.0,2019-08-21 03:46:04,327.0,159.0,290.6
504609771.0,-999401191.0,2019-08-21 03:46:05,327.0,159.0,290.6
504609765.0,-999401587.0,2019-08-21 03:46:06,327.0,159.0,290.4
504609735.0,-999402000.0,2019-08-21 03:46:07,327.0,159.0,290.4
504609719.0,-999402429.0,2019-08-21 03:46:08,327.0,159.0,290.4
504609717.0,-999402819.0,2019-08-21 03:46:09,327.0,158.0,290.20000000000005
504609736.0,-999403221.0,2019-08-21 03:46:10,326.0,158.0,290.20000000000005
504609763.0,-999403643.0,2019-08-21 03:46:11,325.0,158.0,290.20000000000005
504609772.0,-999404047.0,2019-08-21 03:46:12,325.0,158.0,290.0
504609791.0,-999404466.0,2019-08-21 03:46:13,326.0,157.0,290.0
504609772.0,-999404864.0,2019-08-21 03:46:14,329.0,157.0,289.79999999999995
504609744.0,-999405269.0,2019-08-21 03:46:15,331.0,158.0,289.6
504609676.0,-999405658.0,2019-08-21 03:46:16,333.0,158.0,289.6
504609531.0,-999405914.0,2019-08-21 03:46:17,334.0,158.0,289.4
504609313.0,-999406074.0,2019-08-21 03:46:18,331.0,158.0,289.4
504609035.0,-999406129.0,2019-08-21 03:46:19,331.0,158.0,289.4
504608744.0,-999406141.0,2019-08-21 03:46:20,331.0,159.0,289.20000000000005
504608416.0,-999406140.0,2019-08-21 03:46:21,331.0,159.0,289.20000000000005
504608098.0,-999406147.0,2019-08-21 03:46:22,327.0,159.0,289.20000000000005
504607788.0,-999406126.0,2019-08-21 03:46:23,324.0,159.0,289.20000000000005
504607490.0,-999406091.0,2019-08-21 03:46:24,322.0,158.0,289.20000000000005
504607213.0,-999406060.0,2019-08-21 03:46:25,320.0,158.0,289.20000000000005
504606917.0,-999406055.0,2019-08-21 03:46:26,317.0,158.0,289.4
504606607.0,-999406020.0,2019-08-21 03:46:27,314.0,158.0,289.6
504606309.0,-999405991.0,2019-08-21 03:46:28,310.0,159.0,289.6
504606016.0,-999405986.0,2019-08-21 03:46:29,309.0,159.0,289.79999999999995
504605738.0,-999405995.0,2019-08-21 03:46:30,307.0,160.0,289.79999999999995
504605448.0,-999405995.0,2019-08-21 03:46:31,304.0,160.0,290.0
504605161.0,-999405983.0,2019-08-21 03:46:32,301.0,160.0,290.20000000000005
504604822.0,-999405983.0,2019-08-21 03:46:33,302.0,160.0,290.4
504604578.0,-999405985.0,2019-08-21 03:46:34,302.0,160.0,290.6
504604276.0,-999405987.0,2019-08-21 03:46:35,302.0,160.0,291.0
504604004.0,-999405969.0,2019-08-21 03:46:36,306.0,160.0,291.20000000000005
504603701.0,-999405952.0,2019-08-21 03:46:37,308.0,161.0,291.4
504603393.0,-999405930.0,2019-08-21 03:46:38,313.0,160.0,291.79999999999995
504603119.0,-999405897.0,2019-08-21 03:46:39,314.0,160.0,292.0
504602806.0,-999405873.0,2019-08-21 03:46:40,313.0,160.0,292.4
504602501.0,-999405833.0,2019-08-21 03:46:41,308.0,160.0,292.6
504602189.0,-999405830.0,2019-08-21 03:46:42,308.0,160.0,292.79999999999995
504601902.0,-999405806.0,2019-08-21 03:46:43,308.0,160.0,293.0
504601640.0,-999405786.0,2019-08-21 03:46:44,311.0,159.0,293.20000000000005
504601355.0,-999405748.0,2019-08-21 03:46:45,311.0,160.0,293.20000000000005
504601060.0,-999405672.0,2019-08-21 03:46:46,312.0,160.0,293.4
504600772.0,-999405579.0,2019-08-21 03:46:47,311.0,161.0,293.4
504600459.0,-999405482.0,2019-08-21 03:46:48,314.0,162.0,293.6
504600197.0,-999405401.0,2019-08-21 03:46:49,316.0,162.0,293.6
504599961.0,-999405302.0,2019-08-21 03:46:50,315.0,161.0,293.6
504599714.0,-999405158.0,2019-08-21 03:46:51,315.0,161.0,293.6
504599477.0,-999404947.0,2019-08-21 03:46:52,314.0,161.0,293.6
504599274.0,-999404730.0,2019-08-21 03:46:53,313.0,161.0,293.6
504599084.0,-999404493.0,2019-08-21 03:46:54,311.0,161.0,293.6
504598959.0,-999404221.0,2019-08-21 03:46:55,309.0,162.0,293.79999999999995
504598888.0,-999403860.0,2019-08-21 03:46:56,308.0,161.0,293.79999999999995
504598889.0,-999403468.0,2019-08-21 03:46:57,313.0,161.0,293.79999999999995
504598911.0,-999403091.0,2019-08-21 03:46:58,319.0,160.0,293.79999999999995
504598930.0,-999402695.0,2019-08-21 03:46:59,323.0,160.0,293.6
504598968.0,-999402341.0,2019-08-21 03:47:00,321.0,159.0,293.6
504599071.0,-999402009.0,2019-08-21 03:47:01,322.0,159.0,293.6
504599253.0,-999401680.0,2019-08-21 03:47:02,322.0,159.0,293.6
504599300.0,-999401338.0,2019-08-21 03:47:03,323.0,159.0,293.6
504599335.0,-999400998.0,2019-08-21 03:47:04,322.0,158.0,293.4
504599436.0,-999400637.0,2019-08-21 03:47:05,320.0,159.0,293.20000000000005
504599515.0,-999400287.0,2019-08-21 03:47:06,320.0,160.0,293.20000000000005
504599614.0,-999399926.0,2019-08-21 03:47:07,317.0,161.0,293.0
504599690.0,-999399579.0,2019-08-21 03:47:08,317.0,162.0,292.79999999999995
504599718.0,-999399255.0,2019-08-21 03:47:09,316.0,162.0,292.6
504599798.0,-999398845.0,2019-08-21 03:47:10,315.0,162.0,292.4
504599844.0,-999398579.0,2019-08-21 03:47:11,310.0,162.0,292.20000000000005
504599902.0,-999398220.0,2019-08-21 03:47:12,306.0,162.0,292.20000000000005
504599993.0,-999397968.0,2019-08-21 03:47:13,300.0,160.0,292.0
504600070.0,-999397628.0,2019-08-21 03:47:14,296.0,159.0,292.0
504600159.0,-999397309.0,2019-08-21 03:47:15,295.0,159.0,292.20000000000005
504600297.0,-999397002.0,2019-08-21 03:47:16,294.0,159.0,292.4
504600426.0,-999396667.0,2019-08-21 03:47:17,295.0,159.0,292.4
504600491.0,-999396360.0,2019-08-21 03:47:18,298.0,160.0,292.4
504600525.0,-999396073.0,2019-08-21 03:47:19,304.0,160.0,292.6
504600626.0,-999395754.0,2019-08-21 03:47:20,305.0,161.0,292.6
504600708.0,-999395470.0,2019-08-21 03:47:21,307.0,161.0,292.6
504600865.0,-999395184.0,2019-08-21 03:47:22,307.0,161.0,292.4
504601045.0,-999394891.0,2019-08-21 03:47:23,307.0,161.0,292.4
504601126.0,-999394601.0,2019-08-21 03:47:24,307.0,161.0,292.4
504601274.0,-999394335.0,2019-08-21 03:47:25,307.0,161.0,292.20000000000005
504601405.0,-999394040.0,2019-08-21 03:47:26,304.0,160.0,292.20000000000005
504601735.0,-999393777.0,2019-08-21 03:47:27,302.0,160.0,292.20000000000005
504601957.0,-999393486.0,2019-08-21 03:47:28,302.0,160.0,292.20000000000005
504602226.0,-999393203.0,2019-08-21 03:47:29,302.0,160.0,292.20000000000005
504602488.0,-999392895.0,2019-08-21 03:47:30,302.0,160.0,292.20000000000005
504602734.0,-999392603.0,2019-08-21 03:47:31,299.0,159.0,292.4
504602974.0,-999392252.0,2019-08-21 03:47:32,294.0,160.0,292.4
504603078.0,-999392010.0,2019-08-21 03:47:33,292.0,160.0,292.79999999999995
504603268.0,-999391684.0,2019-08-21 03:47:34,296.0,161.0,293.20000000000005
504603495.0,-999391372.0,2019-08-21 03:47:35,301.0,161.0,293.4
504603691.0,-999391075.0,2019-08-21 03:47:36,304.0,161.0,293.79999999999995
504603864.0,-999390794.0,2019-08-21 03:47:37,304.0,161.0,294.0
504604010.0,-999390518.0,2019-08-21 03:47:38,305.0,160.0,294.0
504604181.0,-999390233.0,2019-08-21 03:47:39,305.0,160.0,294.20000000000005
504604370.0,-999389938.0,2019-08-21 03:47:40,306.0,159.0,294.20000000000005
504604524.0,-999389688.0,2019-08-21 03:47:41,306.0,159.0,294.0
504604692.0,-999389416.0,2019-08-21 03:47:42,307.0,159.0,293.79999999999995
504604871.0,-999389149.0,2019-08-21 03:47:43,305.0,159.0,293.6
504605062.0,-999388923.0,2019-08-21 03:47:44,305.0,159.0,293.4
504605252.0,-999388738.0,2019-08-21 03:47:45,298.0,159.0,293.20000000000005
504605470.0,-999388605.0,2019-08-21 03:47:46,298.0,160.0,293.20000000000005
504605708.0,-999388545.0,2019-08-21 03:47:47,298.0,160.0,293.0
504605967.0,-999388547.0,2019-08-21 03:47:48,294.0,160.0,293.0
504606215.0,-999388562.0,2019-08-21 03:47:49,294.0,160.0,292.79999999999995
504606492.0,-999388582.0,2019-08-21 03:47:50,297.0,159.0,292.79999999999995
504606768.0,-999388600.0,2019-08-21 03:47:51,298.0,159.0,292.79999999999995
504607024.0,-999388622.0,2019-08-21 03:47:52,298.0,159.0,293.0
504607257.0,-999388673.0,2019-08-21 03:47:53,299.0,158.0,293.0
504607498.0,-999388725.0,2019-08-21 03:47:54,299.0,158.0,293.0
504607777.0,-999388765.0,2019-08-21 03:47:55,302.0,158.0,293.20000000000005
504608053.0,-999388806.0,2019-08-21 03:47:56,304.0,157.0,293.20000000000005
504608360.0,-999388863.0,2019-08-21 03:47:57,304.0,157.0,293.20000000000005
504608605.0,-999388978.0,2019-08-21 03:47:58,304.0,157.0,293.20000000000005
504608775.0,-999389197.0,2019-08-21 03:47:59,312.0,157.0,293.20000000000005
504608913.0,-999389502.0,2019-08-21 03:48:00,315.0,157.0,293.20000000000005
504608990.0,-999389836.0,2019-08-21 03:48:01,320.0,157.0,293.0
504609014.0,-999390226.0,2019-08-21 03:48:02,322.0,157.0,293.0
504609055.0,-999390602.0,2019-08-21 03:48:03,317.0,157.0,293.0
504609050.0,-999390949.0,2019-08-21 03:48:04,317.0,158.0,293.20000000000005
504609089.0,-999391307.0,2019-08-21 03:48:05,313.0,158.0,293.20000000000005
504609154.0,-999391614.0,2019-08-21 03:48:06,311.0,158.0,293.20000000000005
504609208.0,-999391955.0,2019-08-21 03:48:07,311.0,158.0,293.20000000000005
504609276.0,-999392290.0,2019-08-21 03:48:08,304.0,159.0,293.20000000000005
504609347.0,-999392603.0,2019-08-21 03:48:09,306.0,160.0,293.20000000000005
504609411.0,-999392925.0,2019-08-21 03:48:10,306.0,160.0,293.0
504609474.0,-999393274.0,2019-08-21 03:48:11,306.0,160.0,293.0
504609586.0,-999393598.0,2019-08-21 03:48:12,307.0,160.0,293.0
504609685.0,-999393939.0,2019-08-21 03:48:13,307.0,159.0,292.79999999999995
504609855.0,-999394239.0,2019-08-21 03:48:14,305.0,159.0,292.79999999999995
504610062.0,-999394481.0,2019-08-21 03:48:15,304.0,158.0,292.6
504610248.0,-999394739.0,2019-08-21 03:48:16,304.0,158.0,292.4
504610414.0,-999395052.0,2019-08-21 03:48:17,302.0,157.0,292.4
504610569.0,-999395359.0,2019-08-21 03:48:18,302.0,157.0,292.20000000000005
504610755.0,-999395641.0,2019-08-21 03:48:19,301.0,157.0,292.20000000000005
504610957.0,-999395927.0,2019-08-21 03:48:20,303.0,158.0,292.20000000000005
504611127.0,-999396202.0,2019-08-21 03:48:21,305.0,159.0,292.20000000000005
504611311.0,-999396463.0,2019-08-21 03:48:22,301.0,160.0,292.20000000000005
504611501.0,-999396767.0,2019-08-21 03:48:23,299.0,160.0,292.4
504611658.0,-999397063.0,2019-08-21 03:48:24,299.0,160.0,292.6
504611852.0,-999397389.0,2019-08-21 03:48:25,303.0,159.0,292.79999999999995
504612060.0,-999397634.0,2019-08-21 03:48:26,303.0,160.0,293.0
504612232.0,-999397889.0,2019-08-21 03:48:27,305.0,160.0,293.20000000000005
504612427.0,-999398107.0,2019-08-21 03:48:28,305.0,160.0,293.20000000000005
504612663.0,-999398296.0,2019-08-21 03:48:29,304.0,160.0,293.4
504612894.0,-999398463.0,2019-08-21 03:48:30,304.0,160.0,293.4
504613141.0,-999398515.0,2019-08-21 03:48:31,304.0,160.0,293.6
504613396.0,-999398467.0,2019-08-21 03:48:32,302.0,161.0,293.6
504613678.0,-999398335.0,2019-08-21 03:48:33,302.0,162.0,294.0
504613944.0,-999398132.0,2019-08-21 03:48:34,302.0,162.0,294.20000000000005
504614195.0,-999397893.0,2019-08-21 03:48:35,299.0,163.0,294.4
504614443.0,-999397646.0,2019-08-21 03:48:36,298.0,162.0,294.6
504614668.0,-999397370.0,2019-08-21 03:48:37,296.0,162.0,294.79999999999995
504614906.0,-999397097.0,2019-08-21 03:48:38,293.0,161.0,294.79999999999995
504615145.0,-999396848.0,2019-08-21 03:48:39,290.0,160.0,295.0
504615403.0,-999396584.0,2019-08-21 03:48:40,288.0,159.0,295.4
504615660.0,-999396336.0,2019-08-21 03:48:41,284.0,157.0,295.79999999999995
504615878.0,-999396105.0,2019-08-21 03:48:42,279.0,157.0,296.20000000000005
504616050.0,-999395849.0,2019-08-21 03:48:43,277.0,157.0,296.79999999999995
504616200.0,-999395567.0,2019-08-21 03:48:44,276.0,157.0,297.4
504616338.0,-999395333.0,2019-08-21 03:48:45,274.0,157.0,298.0
504616502.0,-999395166.0,2019-08-21 03:48:46,276.0,157.0,298.4
504616745.0,-999395165.0,2019-08-21 03:48:47,277.0,157.0,298.79999999999995
504616868.0,-999395343.0,2019-08-21 03:48:48,277.0,157.0,299.20000000000005
504616843.0,-999395609.0,2019-08-21 03:48:49,282.0,157.0,299.6
504616753.0,-999395944.0,2019-08-21 03:48:50,290.0,156.0,300.0
504616653.0,-999396261.0,2019-08-21 03:48:51,297.0,155.0,300.20000000000005
504616570.0,-999396566.0,2019-08-21 03:48:52,303.0,154.0,300.6
504616424.0,-999396833.0,2019-08-21 03:48:53,303.0,154.0,300.79999999999995
504616298.0,-999397216.0,2019-08-21 03:48:54,304.0,153.0,301.0
504616195.0,-999397620.0,2019-08-21 03:48:55,307.0,152.0,301.20000000000005
504616139.0,-999398096.0,2019-08-21 03:48:56,309.0,152.0,301.4
504616112.0,-999398539.0,2019-08-21 03:48:57,305.0,152.0,301.79999999999995
504616107.0,-999398928.0,2019-08-21 03:48:58,300.0,153.0,302.4
504616067.0,-999399284.0,2019-08-21 03:48:59,289.0,154.0,302.79999999999995
504616028.0,-999399699.0,2019-08-21 03:49:00,285.0,154.0,303.4
504615992.0,-999400009.0,2019-08-21 03:49:01,283.0,154.0,303.6
504615927.0,-999400323.0,2019-08-21 03:49:02,284.0,155.0,304.0
504615917.0,-999400624.0,2019-08-21 03:49:03,281.0,155.0,304.20000000000005
504615935.0,-999400988.0,2019-08-21 03:49:04,280.0,156.0,304.4
504615975.0,-999401375.0,2019-08-21 03:49:05,280.0,156.0,304.4
504615976.0,-999401749.0,2019-08-21 03:49:06,279.0,156.0,304.20000000000005
504616002.0,-999402065.0,2019-08-21 03:49:07,281.0,156.0,304.20000000000005
504616039.0,-999402394.0,2019-08-21 03:49:08,281.0,156.0,304.0
504616038.0,-999402737.0,2019-08-21 03:49:09,281.0,156.0,303.79999999999995
504616053.0,-999403104.0,2019-08-21 03:49:10,282.0,156.0,303.6
504616050.0,-999403496.0,2019-08-21 03:49:11,282.0,156.0,303.4
504616072.0,-999403857.0,2019-08-21 03:49:12,286.0,156.0,302.79999999999995
504616039.0,-999404230.0,2019-08-21 03:49:13,292.0,156.0,302.20000000000005
504616030.0,-999404601.0,2019-08-21 03:49:14,293.0,156.0,301.4
504616032.0,-999405026.0,2019-08-21 03:49:15,297.0,156.0,300.6
504616047.0,-999405419.0,2019-08-21 03:49:16,296.0,156.0,300.0
504616112.0,-999405771.0,2019-08-21 03:49:17,298.0,156.0,299.4
504616234.0,-999406053.0,2019-08-21 03:49:18,300.0,157.0,299.0
504616412.0,-999406322.0,2019-08-21 03:49:19,299.0,156.0,298.6
504616639.0,-999406490.0,2019-08-21 03:49:20,300.0,157.0,298.0
504616904.0,-999406589.0,2019-08-21 03:49:21,299.0,157.0,297.20000000000005
504617196.0,-999406600.0,2019-08-21 03:49:22,299.0,157.0,296.6
504617457.0,-999406603.0,2019-08-21 03:49:23,299.0,157.0,295.79999999999995
504617722.0,-999406618.0,2019-08-21 03:49:24,298.0,157.0,295.0
504617988.0,-999406661.0,2019-08-21 03:49:25,300.0,157.0,294.20000000000005
504618182.0,-999406703.0,2019-08-21 03:49:26,303.0,156.0,293.4
504618456.0,-999406749.0,2019-08-21 03:49:27,306.0,156.0,292.79999999999995
504618729.0,-999406749.0,2019-08-21 03:49:28,311.0,156.0,292.20000000000005
504618994.0,-999406750.0,2019-08-21 03:49:29,311.0,155.0,291.6
504619275.0,-999406754.0,2019-08-21 03:49:30,308.0,155.0,291.20000000000005
504619573.0,-999406781.0,2019-08-21 03:49:31,307.0,155.0,291.0
504619883.0,-999406820.0,2019-08-21 03:49:32,309.0,155.0,290.79999999999995
504620231.0,-999406787.0,2019-08-21 03:49:33,311.0,156.0,290.6
504620585.0,-999406758.0,2019-08-21 03:49:34,314.0,156.0,290.4
504620828.0,-999406774.0,2019-08-21 03:49:35,319.0,156.0,290.20000000000005
504621186.0,-999406806.0,2019-08-21 03:49:36,323.0,156.0,290.20000000000005
504621477.0,-999406835.0,2019-08-21 03:49:37,320.0,157.0,290.0
504621778.0,-999406866.0,2019-08-21 03:49:38,318.0,157.0,290.0
504622066.0,-999406886.0,2019-08-21 03:49:39,321.0,157.0,289.79999999999995
504622359.0,-999406958.0,2019-08-21 03:49:40,322.0,156.0,289.79999999999995
504622666.0,-999407027.0,2019-08-21 03:49:41,325.0,156.0,289.79999999999995
504622988.0,-999407055.0,2019-08-21 03:49:42,325.0,156.0,289.6
504623293.0,-999407071.0,2019-08-21 03:49:43,324.0,157.0,289.6
504623507.0,-999407106.0,2019-08-21 03:49:44,326.0,157.0,289.6
504623825.0,-999407160.0,2019-08-21 03:49:45,328.0,157.0,289.6
504624106.0,-999407144.0,2019-08-21 03:49:46,330.0,158.0,289.79999999999995
504624404.0,-999407128.0,2019-08-21 03:49:47,330.0,158.0,289.79999999999995
504624704.0,-999407123.0,2019-08-21 03:49:48,329.0,159.0,289.79999999999995
504625008.0,-999407103.0,2019-08-21 03:49:49,329.0,159.0,290.0
504625280.0,-999407144.0,2019-08-21 03:49:50,327.0,159.0,290.0
504625531.0,-999407188.0,2019-08-21 03:49:51,323.0,159.0,290.0
504625738.0,-999407229.0,2019-08-21 03:49:52,322.0,159.0,290.20000000000005
504626044.0,-999407270.0,2019-08-21 03:49:53,321.0,159.0,290.20000000000005
504626334.0,-999407294.0,2019-08-21 03:49:54,320.0,158.0,290.6
504626607.0,-999407268.0,2019-08-21 03:49:55,320.0,158.0,291.0
504626880.0,-999407275.0,2019-08-21 03:49:56,321.0,158.0,291.6
504627154.0,-999407305.0,2019-08-21 03:49:57,324.0,158.0,292.0
504627414.0,-999407339.0,2019-08-21 03:49:58,324.0,159.0,292.20000000000005
504627682.0,-999407371.0,2019-08-21 03:49:59,320.0,159.0,292.6
504627951.0,-999407415.0,2019-08-21 03:50:00,320.0,159.0,292.6
504628211.0,-999407478.0,2019-08-21 03:50:01,318.0,159.0,292.79999999999995
504628490.0,-999407504.0,2019-08-21 03:50:02,314.0,159.0,292.79999999999995
504628769.0,-999407496.0,2019-08-21 03:50:03,311.0,158.0,292.79999999999995
504629039.0,-999407381.0,2019-08-21 03:50:04,309.0,158.0,292.79999999999995
504629255.0,-999407123.0,2019-08-21 03:50:05,309.0,158.0,292.79999999999995
504629385.0,-999406780.0,2019-08-21 03:50:06,312.0,157.0,292.79999999999995
504629442.0,-999406454.0,2019-08-21 03:50:07,313.0,158.0,292.79999999999995
504629454.0,-999406077.0,2019-08-21 03:50:08,314.0,158.0,292.79999999999995
504629440.0,-999405694.0,2019-08-21 03:50:09,310.0,158.0,292.79999999999995
504629454.0,-999405325.0,2019-08-21 03:50:10,307.0,158.0,293.20000000000005
504629470.0,-999404933.0,2019-08-21 03:50:11,306.0,159.0,293.4
504629514.0,-999404562.0,2019-08-21 03:50:12,306.0,160.0,293.6
504629548.0,-999404234.0,2019-08-21 03:50:13,304.0,159.0,293.79999999999995
504629560.0,-999403950.0,2019-08-21 03:50:14,304.0,159.0,294.0
504629589.0,-999403536.0,2019-08-21 03:50:15,301.0,160.0,294.4
504629624.0,-999403166.0,2019-08-21 03:50:16,302.0,160.0,294.79999999999995
504629625.0,-999402788.0,2019-08-21 03:50:17,303.0,159.0,295.20000000000005
504629638.0,-999402417.0,2019-08-21 03:50:18,305.0,159.0,295.4
504629695.0,-999402127.0,2019-08-21 03:50:19,305.0,159.0,295.79999999999995
504629740.0,-999401692.0,2019-08-21 03:50:20,304.0,159.0,296.0
504629757.0,-999401342.0,2019-08-21 03:50:21,303.0,159.0,296.4
504629718.0,-999400979.0,2019-08-21 03:50:22,300.0,159.0,296.6
504629667.0,-999400595.0,2019-08-21 03:50:23,304.0,159.0,296.6
504629655.0,-999400224.0,2019-08-21 03:50:24,304.0,159.0,296.79999999999995
504629622.0,-999399864.0,2019-08-21 03:50:25,303.0,159.0,296.79999999999995
504629605.0,-999399481.0,2019-08-21 03:50:26,300.0,159.0,296.79999999999995
504629589.0,-999399121.0,2019-08-21 03:50:27,296.0,159.0,296.6
504629587.0,-999398786.0,2019-08-21 03:50:28,292.0,159.0,296.6
504629581.0,-999398460.0,2019-08-21 03:50:29,290.0,159.0,296.4
504629572.0,-999398099.0,2019-08-21 03:50:30,287.0,159.0,296.20000000000005
504629551.0,-999397752.0,2019-08-21 03:50:31,294.0,158.0,296.0
504629518.0,-999397446.0,2019-08-21 03:50:32,294.0,158.0,296.0
504629486.0,-999397049.0,2019-08-21 03:50:33,296.0,158.0,295.79999999999995
504629441.0,-999396713.0,2019-08-21 03:50:34,296.0,159.0,295.6
504629405.0,-999396373.0,2019-08-21 03:50:35,293.0,159.0,295.20000000000005
504629385.0,-999396126.0,2019-08-21 03:50:36,295.0,159.0,295.0
504629420.0,-999395708.0,2019-08-21 03:50:37,295.0,159.0,294.6
504629442.0,-999395379.0,2019-08-21 03:50:38,294.0,159.0,294.20000000000005
504629449.0,-999395065.0,2019-08-21 03:50:39,295.0,159.0,294.0
504629463.0,-999394744.0,2019-08-21 03:50:40,296.0,158.0,293.79999999999995
504629466.0,-999394430.0,2019-08-21 03:50:41,294.0,158.0,293.79999999999995
504629469.0,-999394105.0,2019-08-21 03:50:42,296.0,157.0,293.6
504629449.0,-999393730.0,2019-08-21 03:50:43,295.0,157.0,293.6
504629440.0,-999393375.0,2019-08-21 03:50:44,295.0,158.0,293.6
504629425.0,-999393105.0,2019-08-21 03:50:45,295.0,158.0,293.6
504629399.0,-999392669.0,2019-08-21 03:50:46,295.0,158.0,293.6
504629377.0,-999392313.0,2019-08-21 03:50:47,295.0,159.0,293.79999999999995
504629308.0,-999391962.0,2019-08-21 03:50:48,296.0,159.0,293.79999999999995
504629226.0,-999391699.0,2019-08-21 03:50:49,297.0,159.0,293.79999999999995
504629085.0,-999391358.0,2019-08-21 03:50:50,299.0,159.0,293.79999999999995
504628904.0,-999391099.0,2019-08-21 03:50:51,299.0,159.0,293.6
504628676.0,-999390781.0,2019-08-21 03:50:52,299.0,158.0,293.6
504628465.0,-999390510.0,2019-08-21 03:50:53,298.0,159.0,293.6
504628285.0,-999390263.0,2019-08-21 03:50:54,298.0,159.0,293.6
504628110.0,-999389994.0,2019-08-21 03:50:55,298.0,159.0,293.6
504627968.0,-999389719.0,2019-08-21 03:50:56,298.0,159.0,293.6
504627810.0,-999389422.0,2019-08-21 03:50:57,302.0,159.0,293.79999999999995
504627679.0,-999389179.0,2019-08-21 03:50:58,302.0,159.0,294.0
504627490.0,-999388867.0,2019-08-21 03:50:59,303.0,159.0,294.20000000000005
504627352.0,-999388563.0,2019-08-21 03:51:00,304.0,160.0,294.4
504627209.0,-999388253.0,2019-08-21 03:51:01,304.0,160.0,294.6
504627117.0,-999387935.0,2019-08-21 03:51:02,305.0,160.0,294.79999999999995
504627065.0,-999387587.0,2019-08-21 03:51:03,305.0,160.0,295.0
504627023.0,-999387283.0,2019-08-21 03:51:04,305.0,160.0,295.20000000000005
504626923.0,-999386948.0,2019-08-21 03:51:05,306.0,160.0,295.4
504626864.0,-999386574.0,2019-08-21 03:51:06,306.0,161.0,295.4
504626819.0,-999386211.0,2019-08-21 03:51:07,307.0,161.0,295.6
504626779.0,-999385811.0,2019-08-21 03:51:08,307.0,161.0,295.79999999999995
504626802.0,-999385412.0,2019-08-21 03:51:09,316.0,161.0,295.79999999999995
504626835.0,-999385069.0,2019-08-21 03:51:10,317.0,161.0,296.0
504626841.0,-999384705.0,2019-08-21 03:51:11,322.0,161.0,296.0
504626818.0,-999384357.0,2019-08-21 03:51:12,323.0,161.0,296.0
504626750.0,-999384047.0,2019-08-21 03:51:13,323.0,161.0,296.20000000000005
504626668.0,-999383724.0,2019-08-21 03:51:14,327.0,161.0,296.20000000000005
504626647.0,-999383405.0,2019-08-21 03:51:15,331.0,161.0,296.4
504626638.0,-999383090.0,2019-08-21 03:51:16,331.0,162.0,296.4
504626641.0,-999382749.0,2019-08-21 03:51:17,331.0,162.0,296.4
504626675.0,-999382410.0,2019-08-21 03:51:18,321.0,162.0,296.4
504626714.0,-999382023.0,2019-08-21 03:51:19,321.0,162.0,296.4
504626780.0,-999381632.0,2019-08-21 03:51:20,314.0,163.0,296.4
504626832.0,-999381238.0,2019-08-21 03:51:21,314.0,162.0,296.20000000000005
504626877.0,-999380818.0,2019-08-21 03:51:22,314.0,162.0,296.20000000000005
504626909.0,-999380409.0,2019-08-21 03:51:23,315.0,162.0,296.20000000000005
504626914.0,-999379982.0,2019-08-21 03:51:24,315.0,162.0,296.20000000000005
504626955.0,-999379568.0,2019-08-21 03:51:25,317.0,162.0,296.4
504626971.0,-999379206.0,2019-08-21 03:51:26,317.0,162.0,296.79999999999995
504626966.0,-999378812.0,2019-08-21 03:51:27,316.0,162.0,297.0
504626983.0,-999378424.0,2019-08-21 03:51:28,317.0,163.0,297.4
504626989.0,-999378098.0,2019-08-21 03:51:29,317.0,163.0,297.6
504626957.0,-999377721.0,2019-08-21 03:51:30,314.0,164.0,297.6
504626914.0,-999377326.0,2019-08-21 03:51:31,313.0,164.0,297.6
504626942.0,-999376933.0,2019-08-21 03:51:32,316.0,163.0,297.4
504626975.0,-999376556.0,2019-08-21 03:51:33,316.0,163.0,297.20000000000005
504626988.0,-999376197.0,2019-08-21 03:51:34,315.0,163.0,297.0
504626984.0,-999375800.0,2019-08-21 03:51:35,320.0,163.0,296.6
504627006.0,-999375411.0,2019-08-21 03:51:36,320.0,163.0,296.0
504627018.0,-999375049.0,2019-08-21 03:51:37,322.0,163.0,295.79999999999995
504627043.0,-999374685.0,2019-08-21 03:51:38,321.0,164.0,295.4
504627060.0,-999374305.0,2019-08-21 03:51:39,321.0,164.0,295.0
504627094.0,-999373944.0,2019-08-21 03:51:40,316.0,163.0,294.6
504627119.0,-999373558.0,2019-08-21 03:51:41,316.0,162.0,294.4
504627104.0,-999373227.0,2019-08-21 03:51:42,316.0,163.0,294.20000000000005
504627122.0,-999372804.0,2019-08-21 03:51:43,313.0,163.0,294.0
504627102.0,-999372469.0,2019-08-21 03:51:44,311.0,163.0,293.79999999999995
504627107.0,-999372143.0,2019-08-21 03:51:45,306.0,163.0,293.79999999999995
504627185.0,-999371804.0,2019-08-21 03:51:46,303.0,162.0,293.79999999999995
504627287.0,-999371432.0,2019-08-21 03:51:47,303.0,163.0,293.6
504627360.0,-999371102.0,2019-08-21 03:51:48,300.0,163.0,293.6
504627421.0,-999370780.0,2019-08-21 03:51:49,298.0,162.0,293.6
